"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"16274",47," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16275",26," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16276",70," Private",9," Widowed"," Admin"," Unmarried"," White"," Female",5,"High-Income"
"16277",33," Private",10," Not-Married"," Professional"," Unmarried"," White"," Female",50,"Upper-Middle-Income"
"16278",28," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Male",40,"High-Income"
"16279",74," Private",6," Not-Married"," Service"," Not-in-family"," White"," Female",1,"High-Income"
"16280",35," Self-Employed",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"16281",41," Private",10," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16282",38," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",50,"High-Income"
"16283",29," Self-Employed",6," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"16284",46," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16285",40," Private",13," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16286",39," Private",12," Married"," Other-Occupations"," Husband"," Black"," Male",60,"High-Income"
"16287",31," Private",9," Not-Married"," Professional"," Own-child"," White"," Male",60,"High-Income"
"16288",27," Private",10," Not-Married"," Manual"," Not-in-family"," Black"," Male",25,"High-Income"
"16289",57," Local-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16290",56," Local-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"16291",48," Private",1," Not-Married"," Service"," Unmarried"," White"," Female",40,"Lower-Middle-Income"
"16292",51," Private",8," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16293",39," Local-gov",12," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",48,"High-Income"
"16294",51," Local-gov",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16295",43," State-gov",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16296",39," Private",6," Not-Married"," Service"," Own-child"," Black"," Female",12,"High-Income"
"16297",23," Private",1," Not-Married"," Service"," Own-child"," White"," Female",15,"High-Income"
"16298",26," Private",7," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16299",25," Local-gov",9," Not-Married"," Professional"," Own-child"," Black"," Female",40,"High-Income"
"16300",29," Private",10," Not-Married"," Manual"," Not-in-family"," Black"," Male",42,"High-Income"
"16301",30," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",45,"High-Income"
"16302",37," Self-Employed",11," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16303",39," Private",13," Married"," Sales"," Husband"," White"," Male",48,"High-Income"
"16304",37," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"16305",21," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",16,"High-Income"
"16306",25," State-gov",10," Married"," Admin"," Wife"," Black"," Female",40,"High-Income"
"16307",61," State-gov",9," Widowed"," Admin"," Unmarried"," Amer-Indian-Eskimo"," Female",40,"High-Income"
"16308",59," Private",9," Married"," Admin"," Husband"," White"," Male",15,"High-Income"
"16309",47," Private",9," Married"," Manual"," Husband"," White"," Male",40,"Upper-Middle-Income"
"16310",41," Local-gov",13," Not-Married"," Professional"," Unmarried"," White"," Female",35,"High-Income"
"16311",33," Private",10," Not-Married"," Professional"," Not-in-family"," Black"," Female",40,"High-Income"
"16312",40," Private",16," Married"," Professional"," Wife"," White"," Female",20,"High-Income"
"16313",48," Private",13," Not-Married"," Sales"," Not-in-family"," Black"," Male",40,"High-Income"
"16314",31," State-gov",9," Not-Married"," Other-Occupations"," Other-relative"," Asian-Pac-Islander"," Male",40,"High-Income"
"16315",23," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",55,"High-Income"
"16316",35," Private",9," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"16317",52," Private",4," Married"," Service"," Husband"," White"," Male",48,"Upper-Middle-Income"
"16318",43," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16319",39," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16320",33," Private",4," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"Upper-Middle-Income"
"16321",31," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16322",40," Self-Employed",10," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"16323",28," Local-gov",15," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16324",19," Private",8," Not-Married"," Professional"," Not-in-family"," Asian-Pac-Islander"," Female",25,"Lower-Middle-Income"
"16325",44," Private",13," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16326",40," Self-Employed",13," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16327",20," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",35,"High-Income"
"16328",30," Private",4," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"16329",38," Private",9," Married"," Sales"," Husband"," White"," Male",55,"High-Income"
"16330",75," Private",9," Married"," Sales"," Husband"," White"," Male",20,"High-Income"
"16331",17," Private",7," Not-Married"," Service"," Own-child"," White"," Male",15,"High-Income"
"16332",20," Private",10," Not-Married"," Sales"," Own-child"," White"," Male",30,"High-Income"
"16333",25," Private",12," Not-Married"," Professional"," Not-in-family"," White"," Male",30,"High-Income"
"16334",19," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"16335",19," Private",10," Not-Married"," Service"," Own-child"," White"," Male",20,"High-Income"
"16336",42," Private",10," Not-Married"," Service"," Not-in-family"," White"," Male",40,"High-Income"
"16337",59," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",32,"High-Income"
"16338",27," Private",12," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"16339",45," Private",16," Not-Married"," Professional"," Not-in-family"," White"," Male",30,"High-Income"
"16340",31," Private",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"16341",24," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",30,"High-Income"
"16342",51," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",36,"High-Income"
"16343",42," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"16344",39," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16345",28," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",45,"High-Income"
"16346",45," Private",13," Not-Married"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"16347",23," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"16348",38," Private",7," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",36,"Upper-Middle-Income"
"16349",39," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16350",17," Private",8," Not-Married"," Sales"," Own-child"," White"," Female",6,"High-Income"
"16351",31," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16352",47," State-gov",9," Not-Married"," Admin"," Unmarried"," White"," Female",38,"High-Income"
"16353",28," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"16354",41," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"16355",42," Self-Employed",15," Not-Married"," Professional"," Unmarried"," White"," Male",60,"High-Income"
"16356",52," Federal-gov",10," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16357",28," Private",12," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"16358",46," Private",14," Married"," Professional"," Husband"," White"," Male",46,"High-Income"
"16359",45," Local-gov",9," Not-Married"," Admin"," Unmarried"," Black"," Female",40,"High-Income"
"16360",21," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"16361",29," Private",9," Married"," Skilled-Manual"," Other-relative"," White"," Male",40,"High-Income"
"16362",32," Local-gov",12," Not-Married"," Professional"," Not-in-family"," Black"," Female",40,"High-Income"
"16363",23," Private",1," Not-Married"," Service"," Not-in-family"," Asian-Pac-Islander"," Female",40,"Low-Income"
"16364",18," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",38,"High-Income"
"16365",38," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16366",19," Self-Employed",10," Not-Married"," Service"," Own-child"," Asian-Pac-Islander"," Female",35," ?"
"16367",37," Private",9," Not-Married"," Professional"," Own-child"," White"," Male",45,"High-Income"
"16368",45," Private",8," Married"," Admin"," Wife"," Black"," Female",40,"High-Income"
"16369",32," Private",13," Not-Married"," Admin"," Not-in-family"," White"," Female",48,"High-Income"
"16370",18," Self-Employed",7," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"16371",53," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16372",33," Private",16," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16373",27," Private",13," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"16374",23," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Female",30,"High-Income"
"16375",36," Private",7," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16376",50," Private",9," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"16377",58," Private",13," Widowed"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"16378",24," Private",13," Not-Married"," Sales"," Own-child"," Asian-Pac-Islander"," Male",55,"High-Income"
"16379",52," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16380",50," Self-Employed",16," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16381",34," Private",12," Married"," Skilled-Manual"," Husband"," White"," Male",44,"High-Income"
"16382",53," Private",13," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"16383",24," Private",9," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"16384",26," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"16385",36," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16386",36," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"16387",43," Local-gov",13," Married"," Professional"," Wife"," White"," Female",28,"High-Income"
"16388",60," Private",4," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16389",49," Local-gov",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16390",34," Self-Employed",4," Not-Married"," Manual"," Unmarried"," Black"," Male",10,"High-Income"
"16391",46," Private",10," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16392",46," Local-gov",13," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"16393",61," Private",3," Married"," Manual"," Husband"," White"," Male",45,"High-Income"
"16394",47," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16395",29," Private",9," Married"," Manual"," Husband"," Black"," Male",40,"High-Income"
"16396",37," Private",9," Married"," Manual"," Husband"," White"," Male",46,"High-Income"
"16397",51," Private",15," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"16398",44," State-gov",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16399",24," Private",11," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16400",40," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16401",34," Private",14," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"16402",69," Federal-gov",7," Widowed"," Admin"," Not-in-family"," White"," Female",20,"High-Income"
"16403",41," Self-Employed",11," Not-Married"," Service"," Unmarried"," White"," Female",10,"High-Income"
"16404",40," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16405",57," Private",10," Not-Married"," Manual"," Own-child"," Black"," Male",40,"High-Income"
"16406",26," Private",13," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"16407",53," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",46,"High-Income"
"16408",56," Federal-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16409",51," Private",6," Not-Married"," Admin"," Unmarried"," Black"," Female",40,"High-Income"
"16410",17," Private",8," Not-Married"," Professional"," Own-child"," White"," Male",20,"High-Income"
"16411",42," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"16412",42," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"16413",64," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",9,"High-Income"
"16414",40," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",60,"High-Income"
"16415",21," Private",3," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"Upper-Middle-Income"
"16416",31," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16417",60," Private",11," Widowed"," Professional"," Unmarried"," Asian-Pac-Islander"," Female",40,"High-Income"
"16418",32," Private",8," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16419",27," Private",9," Not-Married"," Skilled-Manual"," Own-child"," Black"," Male",20,"High-Income"
"16420",40," Private",9," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"16421",27," Private",9," Married"," Service"," Wife"," White"," Female",40,"High-Income"
"16422",43," Private",9," Not-Married"," Service"," Not-in-family"," Black"," Female",40,"High-Income"
"16423",31," Private",9," Not-Married"," Service"," Not-in-family"," White"," Male",85,"High-Income"
"16424",28," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"16425",44," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",35,"High-Income"
"16426",37," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",84,"High-Income"
"16427",35," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16428",18," Private",6," Not-Married"," Service"," Own-child"," Black"," Male",10,"High-Income"
"16429",46," Self-Employed",14," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"16430",27," Private",10," Not-Married"," Sales"," Unmarried"," White"," Male",50,"High-Income"
"16431",41," Local-gov",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16432",32," Private",10," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"16433",18," Private",9," Not-Married"," Admin"," Own-child"," White"," Female",30,"High-Income"
"16434",37," Private",6," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16435",46," Private",13," Married"," Professional"," Husband"," White"," Male",51,"High-Income"
"16436",24," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16437",25," Self-Employed",13," Not-Married"," Professional"," Own-child"," Asian-Pac-Islander"," Male",35,"High-Income"
"16438",55," Private",3," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"16439",65," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Male",99,"High-Income"
"16440",46," Federal-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16441",18," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",25,"High-Income"
"16442",32," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16443",34," State-gov",16," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"16444",35," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16445",26," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"16446",24," Private",10," Not-Married"," Sales"," Other-relative"," White"," Male",35,"High-Income"
"16447",45," Self-Employed",9," Married"," Sales"," Husband"," White"," Male",80,"High-Income"
"16448",36," Private",6," Not-Married"," Manual"," Not-in-family"," White"," Female",34,"High-Income"
"16449",44," Private",4," Married"," Manual"," Husband"," Other"," Male",40,"Lower-Middle-Income"
"16450",23," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",60,"High-Income"
"16451",57," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",55,"High-Income"
"16452",41," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",60,"Upper-Middle-Income"
"16453",22," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"16454",21," Private",10," Not-Married"," Sales"," Own-child"," Asian-Pac-Islander"," Male",30,"Lower-Middle-Income"
"16455",45," State-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Male",45,"High-Income"
"16456",76," Local-gov",9," Widowed"," Service"," Not-in-family"," White"," Female",13,"High-Income"
"16457",45," Private",13," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16458",36," Local-gov",11," Not-Married"," Other-Occupations"," Not-in-family"," Black"," Female",60,"High-Income"
"16459",22," Private",7," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",35,"High-Income"
"16460",26," Private",9," Married"," Sales"," Husband"," White"," Male",55,"High-Income"
"16461",21," Private",10," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"16462",27," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Female",15,"High-Income"
"16463",31," Self-Employed",14," Not-Married"," Professional"," Not-in-family"," White"," Male",45,"High-Income"
"16464",57," Local-gov",14," Not-Married"," Service"," Unmarried"," Black"," Female",40,"High-Income"
"16465",39," Private",7," Not-Married"," Sales"," Other-relative"," White"," Female",40,"High-Income"
"16466",36," Private",12," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"16467",34," Local-gov",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16468",21," Private",9," Not-Married"," Service"," Other-relative"," White"," Female",40,"High-Income"
"16469",40," Private",13," Married"," Professional"," Husband"," White"," Male",32,"High-Income"
"16470",49," Local-gov",12," Not-Married"," Admin"," Not-in-family"," White"," Female",30,"High-Income"
"16471",48," Self-Employed",10," Not-Married"," Sales"," Not-in-family"," White"," Female",60,"High-Income"
"16472",59," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"16473",26," Private",9," Not-Married"," Skilled-Manual"," Other-relative"," White"," Male",40,"High-Income"
"16474",19," Private",9," Not-Married"," Service"," Own-child"," White"," Male",20,"High-Income"
"16475",45," Local-gov",7," Married"," Service"," Wife"," White"," Female",25,"High-Income"
"16476",47," Private",9," Married"," Service"," Wife"," White"," Female",30,"High-Income"
"16477",34," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16478",36," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16479",39," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16480",52," Self-Employed",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16481",59," Private",11," Not-Married"," Skilled-Manual"," Not-in-family"," Asian-Pac-Islander"," Male",40,"High-Income"
"16482",50," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"16483",41," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16484",45," Private",12," Widowed"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"16485",22," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",25,"High-Income"
"16486",43," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"16487",48," Local-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16488",54," Private",10," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16489",26," Private",9," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16490",53," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16491",54," Private",14," Married"," Professional"," Husband"," White"," Male",44,"High-Income"
"16492",32," State-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",49,"High-Income"
"16493",46," Private",9," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"16494",52," Local-gov",9," Not-Married"," Admin"," Not-in-family"," White"," Female",45,"High-Income"
"16495",56," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16496",35," Private",9," Not-Married"," Service"," Unmarried"," Black"," Female",40,"High-Income"
"16497",30," Private",12," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"16498",29," Private",10," Not-Married"," Manual"," Not-in-family"," White"," Male",35,"High-Income"
"16499",49," Private",13," Married"," Professional"," Husband"," White"," Male",66,"High-Income"
"16500",28," Private",6," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16501",30," Private",10," Not-Married"," Admin"," Unmarried"," Black"," Female",40,"High-Income"
"16502",45," Private",9," Not-Married"," Service"," Not-in-family"," White"," Male",40,"High-Income"
"16503",17," Private",6," Not-Married"," Service"," Own-child"," White"," Male",12,"High-Income"
"16504",54," Local-gov",6," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16505",31," Private",10," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16506",54," Private",16," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16507",37," Private",5," Married"," Manual"," Husband"," White"," Male",50,"High-Income"
"16508",34," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," Amer-Indian-Eskimo"," Male",48,"High-Income"
"16509",24," Private",10," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16510",56," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16511",33," Private",9," Not-Married"," Skilled-Manual"," Own-child"," Asian-Pac-Islander"," Male",40,"High-Income"
"16512",27," Private",10," Not-Married"," Manual"," Not-in-family"," Black"," Male",50,"High-Income"
"16513",43," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"16514",19," Self-Employed",9," Not-Married"," Service"," Own-child"," White"," Male",53,"High-Income"
"16515",59," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",38,"High-Income"
"16516",43," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16517",26," Private",9," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"16518",41," Private",13," Married"," Sales"," Husband"," White"," Male",48,"High-Income"
"16519",32," Self-Employed",9," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",40,"High-Income"
"16520",25," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"16521",20," Private",9," Not-Married"," Service"," Own-child"," White"," Male",40,"High-Income"
"16522",22," Private",10," Not-Married"," Service"," Not-in-family"," White"," Male",15,"High-Income"
"16523",33," Private",6," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16524",29," Private",9," Not-Married"," Service"," Unmarried"," Black"," Female",25,"High-Income"
"16525",23," Private",12," Not-Married"," Service"," Not-in-family"," White"," Female",25,"High-Income"
"16526",30," Private",5," Married"," Service"," Husband"," White"," Male",40,"Upper-Middle-Income"
"16527",26," Private",12," Not-Married"," Admin"," Unmarried"," White"," Female",32,"High-Income"
"16528",27," Local-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"16529",29," Not-Working",10," Married"," Skilled-Manual"," Own-child"," White"," Male",65,"High-Income"
"16530",38," State-gov",16," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16531",18," Private",10," Not-Married"," Sales"," Own-child"," White"," Male",15,"High-Income"
"16532",28," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",30,"High-Income"
"16533",62," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16534",30," Private",10," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"16535",55," Private",10," Married"," Admin"," Husband"," Black"," Male",25,"High-Income"
"16536",20," Private",10," Not-Married"," Professional"," Own-child"," White"," Male",24,"High-Income"
"16537",54," Private",6," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"16538",27," Private",6," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",30,"High-Income"
"16539",43," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Male",55,"High-Income"
"16540",48," State-gov",14," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",72,"High-Income"
"16541",29," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"16542",37," Private",11," Not-Married"," Sales"," Unmarried"," White"," Female",40,"High-Income"
"16543",56," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16544",54," Self-Employed",13," Married"," Sales"," Husband"," Black"," Male",40,"Upper-Middle-Income"
"16545",45," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",41,"High-Income"
"16546",26," Private",12," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"16547",43," Private",9," Married"," Admin"," Husband"," Black"," Male",40,"High-Income"
"16548",33," Local-gov",9," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"16549",45," Self-Employed",10," Married"," Service"," Husband"," White"," Male",42,"High-Income"
"16550",25," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16551",37," Private",12," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"16552",20," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",25,"High-Income"
"16553",17," Private",6," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"16554",26," Private",9," Not-Married"," Service"," Other-relative"," Black"," Female",40,"High-Income"
"16555",39," Private",7," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"16556",41," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"16557",34," Private",2," Married"," Skilled-Manual"," Husband"," White"," Male",40,"Upper-Middle-Income"
"16558",51," Private",11," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16559",40," Private",10," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"16560",58," Private",12," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"16561",45," Local-gov",14," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"16562",51," Private",13," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"16563",43," State-gov",10," Not-Married"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"16564",25," State-gov",13," Not-Married"," Service"," Not-in-family"," White"," Female",50,"High-Income"
"16565",36," Self-Employed",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"16566",33," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"16567",60," Local-gov",11," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"16568",24," Private",9," Not-Married"," Sales"," Own-child"," Asian-Pac-Islander"," Male",40," ?"
"16569",45," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Female",46,"High-Income"
"16570",49," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"16571",42," State-gov",13," Not-Married"," Admin"," Not-in-family"," White"," Male",40,"High-Income"
"16572",25," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",50,"High-Income"
"16573",59," Self-Employed",3," Married"," Service"," Husband"," White"," Male",15,"Lower-Middle-Income"
"16574",28," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"16575",19," Private",7," Not-Married"," Service"," Other-relative"," White"," Male",30,"High-Income"
"16576",31," State-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"16577",58," Federal-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Male",48,"High-Income"
"16578",30," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"16579",43," Private",10," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",51,"High-Income"
