"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"7885",30," State-gov",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"7886",42," Private",11," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"7887",41," Private",11," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"7888",27," Local-gov",14," Not-Married"," Professional"," Own-child"," White"," Male",52,"High-Income"
"7889",67," State-gov",10," Married"," Skilled-Manual"," Husband"," White"," Male",8,"High-Income"
"7890",31," Private",16," Married"," Professional"," Wife"," White"," Female",90,"High-Income"
"7891",33," Private",9," Not-Married"," Manual"," Not-in-family"," Other"," Male",50,"High-Income"
"7892",69," Private",9," Widowed"," Admin"," Not-in-family"," White"," Female",24,"High-Income"
"7893",54," Private",9," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"7894",34," Private",10," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"7895",52," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"7896",39," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"7897",26," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"7898",28," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"7899",36," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"7900",23," Private",13," Not-Married"," Professional"," Own-child"," White"," Female",40,"High-Income"
"7901",73," Self-Employed",13," Married"," Skilled-Manual"," Husband"," White"," Male",30,"High-Income"
"7902",48," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"7903",23," Private",13," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"7904",52," Private",10," Married"," Sales"," Husband"," White"," Male",65,"High-Income"
"7905",21," Private",10," Married"," Sales"," Wife"," Amer-Indian-Eskimo"," Female",40,"High-Income"
"7906",34," Local-gov",1," Not-Married"," Admin"," Own-child"," Black"," Female",25,"High-Income"
"7907",35," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"7908",46," Private",13," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"7909",56," Private",6," Married"," Admin"," Husband"," Black"," Male",40,"High-Income"
"7910",31," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"7911",41," Private",4," Married"," Skilled-Manual"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"7912",43," Private",10," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"7913",34," Private",10," Not-Married"," Sales"," Unmarried"," White"," Male",35,"High-Income"
"7914",41," Private",14," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",45,"Lower-Middle-Income"
"7915",39," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"7916",31," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"7917",25," Private",9," Not-Married"," Manual"," Not-in-family"," Black"," Female",40,"High-Income"
"7918",37," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"7919",22," Private",9," Not-Married"," Professional"," Unmarried"," White"," Female",30,"High-Income"
"7920",29," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"7921",38," Private",14," Married"," Professional"," Husband"," Black"," Male",40,"High-Income"
"7922",61," Private",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"7923",69," Local-gov",9," Married"," Professional"," Husband"," White"," Male",35,"High-Income"
"7924",44," Private",9," Not-Married"," Service"," Own-child"," White"," Female",24,"High-Income"
"7925",44," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",50,"High-Income"
"7926",31," Local-gov",9," Married"," Other-Occupations"," Husband"," White"," Male",48,"High-Income"
"7927",37," Private",9," Married"," Manual"," Husband"," Black"," Male",36,"High-Income"
"7928",42," State-gov",13," Not-Married"," Admin"," Unmarried"," Black"," Female",40,"High-Income"
"7929",39," Self-Employed",13," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",50," ?"
"7930",74," Private",2," Married"," Skilled-Manual"," Husband"," Black"," Male",20,"High-Income"
"7931",28," Private",9," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"7932",31," Private",15," Not-Married"," Professional"," Not-in-family"," White"," Male",50,"High-Income"
"7933",29," Private",9," Not-Married"," Service"," Not-in-family"," White"," Male",32,"High-Income"
"7934",21," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"7935",25," Private",6," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"7936",53," Self-Employed",10," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"7937",44," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"7938",35," Private",7," Married"," Sales"," Wife"," White"," Female",40,"High-Income"
"7939",29," Private",10," Not-Married"," Professional"," Unmarried"," White"," Female",24,"High-Income"
"7940",62," State-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"7941",30," Private",11," Married"," Professional"," Wife"," White"," Female",36,"High-Income"
"7942",57," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"7943",39," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"7944",35," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",99,"High-Income"
"7945",38," Local-gov",9," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",56,"High-Income"
"7946",47," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",32,"High-Income"
"7947",40," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"7948",47," Private",9," Not-Married"," Admin"," Unmarried"," White"," Female",48,"High-Income"
"7949",43," Private",13," Not-Married"," Professional"," Unmarried"," White"," Male",45,"High-Income"
"7950",28," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",7,"High-Income"
"7951",43," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"7952",44," Private",10," Not-Married"," Manual"," Unmarried"," White"," Male",58,"High-Income"
"7953",33," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"7954",31," Private",10," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",50,"High-Income"
"7955",37," Private",11," Not-Married"," Manual"," Not-in-family"," White"," Female",30,"High-Income"
"7956",54," Self-Employed",16," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"7957",30," Private",13," Married"," Professional"," Husband"," White"," Male",43,"High-Income"
"7958",19," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",35,"High-Income"
"7959",39," Private",10," Not-Married"," Professional"," Not-in-family"," Black"," Male",40,"High-Income"
"7960",36," Local-gov",10," Not-Married"," Admin"," Own-child"," Black"," Male",40,"High-Income"
"7961",36," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"7962",62," Self-Employed",14," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40," ?"
"7963",31," Private",13," Married"," Manual"," Husband"," White"," Male",50,"High-Income"
"7964",22," Private",10," Not-Married"," Service"," Own-child"," White"," Female",20,"High-Income"
"7965",36," State-gov",16," Not-Married"," Professional"," Not-in-family"," White"," Male",45,"High-Income"
"7966",37," Private",12," Not-Married"," Sales"," Unmarried"," Black"," Female",40,"High-Income"
"7967",34," State-gov",9," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"7968",46," Private",5," Not-Married"," Skilled-Manual"," Unmarried"," White"," Female",40,"High-Income"
"7969",64," State-gov",6," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"7970",58," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"7971",22," State-gov",13," Not-Married"," Professional"," Own-child"," White"," Female",20,"High-Income"
"7972",38," Private",10," Married"," Professional"," Husband"," Black"," Male",50,"High-Income"
"7973",28," Private",9," Not-Married"," Professional"," Unmarried"," White"," Female",50,"High-Income"
"7974",47," Local-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"7975",56," Private",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"7976",50," Local-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Female",45,"High-Income"
"7977",59," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"7978",22," Private",10," Not-Married"," Other-Occupations"," Own-child"," Asian-Pac-Islander"," Male",24,"Lower-Middle-Income"
"7979",55," Self-Employed",10," Married"," Sales"," Wife"," White"," Female",50,"High-Income"
"7980",19," Private",7," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"7981",44," Private",11," Not-Married"," Skilled-Manual"," Other-relative"," White"," Male",48,"High-Income"
"7982",30," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"7983",45," Local-gov",9," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"7984",41," Private",13," Not-Married"," Professional"," Unmarried"," White"," Female",45,"High-Income"
"7985",60," Private",7," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",40,"High-Income"
"7986",84," Local-gov",9," Widowed"," Professional"," Not-in-family"," White"," Female",33,"High-Income"
"7987",45," Federal-gov",12," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"7988",27," Local-gov",14," Not-Married"," Professional"," Own-child"," White"," Male",35,"High-Income"
"7989",32," Private",7," Not-Married"," Sales"," Not-in-family"," White"," Male",43,"High-Income"
"7990",46," Private",12," Not-Married"," Sales"," Unmarried"," White"," Female",38,"High-Income"
"7991",38," Private",15," Married"," Professional"," Husband"," White"," Male",70,"High-Income"
"7992",29," Private",9," Married"," Manual"," Wife"," Asian-Pac-Islander"," Female",40,"Low-Income"
"7993",47," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"7994",20," Self-Employed",10," Not-Married"," Admin"," Own-child"," White"," Female",12,"High-Income"
"7995",59," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"7996",27," Private",13," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"7997",24," Private",13," Not-Married"," Professional"," Own-child"," White"," Female",8,"High-Income"
"7998",33," Private",12," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"7999",28," Private",11," Not-Married"," Skilled-Manual"," Not-in-family"," Amer-Indian-Eskimo"," Male",40,"High-Income"
"8000",68," Private",4," Widowed"," Manual"," Not-in-family"," White"," Female",10,"High-Income"
"8001",24," Private",13," Not-Married"," Admin"," Not-in-family"," White"," Male",40,"High-Income"
"8002",71," Self-Employed",4," Married"," Skilled-Manual"," Husband"," White"," Male",10,"High-Income"
"8003",51," Private",9," Not-Married"," Manual"," Own-child"," Black"," Male",40,"High-Income"
"8004",30," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8005",58," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8006",45," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8007",44," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8008",55," Private",13," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"8009",27," Private",13," Not-Married"," Professional"," Own-child"," White"," Female",40,"High-Income"
"8010",25," Private",9," Not-Married"," Professional"," Own-child"," White"," Female",40,"High-Income"
"8011",37," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8012",65," Private",12," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8013",23," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",25,"High-Income"
"8014",25," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8015",64," Self-Employed",11," Married"," Skilled-Manual"," Husband"," White"," Male",30,"High-Income"
"8016",29," State-gov",14," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",20,"High-Income"
"8017",27," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8018",37," Local-gov",11," Married"," Other-Occupations"," Husband"," Black"," Male",40,"High-Income"
"8019",43," Local-gov",9," Not-Married"," Service"," Not-in-family"," White"," Male",40,"High-Income"
"8020",64," Private",10," Widowed"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"8021",24," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"8022",44," Self-Employed",13," Not-Married"," Sales"," Not-in-family"," White"," Male",50,"High-Income"
"8023",34," Self-Employed",13," Married"," Sales"," Husband"," Asian-Pac-Islander"," Male",60," ?"
"8024",27," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"8025",34," Private",12," Not-Married"," Sales"," Unmarried"," White"," Male",50,"High-Income"
"8026",58," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8027",27," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",52,"High-Income"
"8028",32," Private",9," Not-Married"," Manual"," Other-relative"," White"," Male",40,"High-Income"
"8029",34," Private",9," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",30,"High-Income"
"8030",45," Private",2," Married"," Service"," Wife"," White"," Female",25,"Lower-Middle-Income"
"8031",59," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8032",43," Private",3," Married"," Manual"," Husband"," Other"," Male",40,"Upper-Middle-Income"
"8033",35," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",25,"High-Income"
"8034",44," Private",9," Married"," Manual"," Husband"," White"," Male",48,"High-Income"
"8035",45," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8036",39," Self-Employed",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8037",29," Private",11," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"8038",32," Private",6," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8039",39," Private",8," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"8040",47," Private",11," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8041",33," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"8042",61," Federal-gov",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8043",46," Local-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8044",45," Private",12," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8045",38," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"8046",51," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"8047",31," Private",13," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"8048",48," Self-Employed",11," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"8049",57," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"8050",22," Private",7," Married"," Manual"," Husband"," White"," Male",70,"High-Income"
"8051",55," Self-Employed",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8052",62," Private",10," Widowed"," Service"," Not-in-family"," White"," Female",20,"High-Income"
"8053",65," Private",5," Widowed"," Service"," Unmarried"," Black"," Female",24,"High-Income"
"8054",43," Private",14," Widowed"," Professional"," Unmarried"," White"," Male",40,"High-Income"
"8055",38," Local-gov",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8056",49," Private",14," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"8057",17," Private",9," Not-Married"," Professional"," Own-child"," White"," Female",35,"High-Income"
"8058",20," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",28,"High-Income"
"8059",38," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8060",55," Private",15," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"8061",20," Private",9," Married"," Sales"," Own-child"," White"," Male",40,"High-Income"
"8062",24," Local-gov",13," Not-Married"," Professional"," Own-child"," White"," Female",20,"High-Income"
"8063",32," Private",10," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"8064",29," Private",4," Not-Married"," Manual"," Own-child"," White"," Male",30,"Upper-Middle-Income"
"8065",39," Private",10," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"8066",44," Federal-gov",12," Not-Married"," Admin"," Not-in-family"," Black"," Female",40,"High-Income"
"8067",47," Private",9," Married"," Other-Occupations"," Wife"," Black"," Female",40,"High-Income"
"8068",48," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",44,"High-Income"
"8069",23," Private",10," Not-Married"," Professional"," Own-child"," Black"," Male",40,"High-Income"
"8070",18," Private",7," Not-Married"," Sales"," Own-child"," White"," Male",35,"High-Income"
"8071",38," Private",10," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",58,"Upper-Middle-Income"
"8072",34," Self-Employed",9," Married"," Skilled-Manual"," Wife"," White"," Female",12,"High-Income"
"8073",42," Private",11," Married"," Sales"," Husband"," White"," Male",37,"High-Income"
"8074",55," Private",11," Married"," Manual"," Husband"," White"," Male",20,"High-Income"
"8075",55," Self-Employed",16," Not-Married"," Professional"," Not-in-family"," White"," Female",30,"High-Income"
"8076",39," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"8077",44," Self-Employed",9," Married"," Sales"," Wife"," White"," Female",40,"High-Income"
"8078",30," Private",10," Not-Married"," Admin"," Unmarried"," Black"," Female",37,"High-Income"
"8079",27," Local-gov",11," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",56,"High-Income"
"8080",30," Private",13," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"8081",54," Private",9," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"8082",47," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"8083",30," State-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8084",64," Private",10," Widowed"," Professional"," Not-in-family"," White"," Female",3,"High-Income"
"8085",52," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Female",38,"High-Income"
"8086",46," Private",10," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"8087",34," Private",10," Married"," Professional"," Wife"," White"," Female",50,"High-Income"
"8088",48," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8089",38," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"8090",21," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"Upper-Middle-Income"
"8091",39," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Male",40,"High-Income"
"8092",33," Private",16," Not-Married"," Sales"," Not-in-family"," White"," Male",60,"High-Income"
"8093",59," Private",14," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"8094",52," Self-Employed",8," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"8095",44," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",12,"High-Income"
"8096",40," Federal-gov",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8097",32," Private",7," Not-Married"," Skilled-Manual"," Not-in-family"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"8098",22," Private",10," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"8099",36," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8100",71," State-gov",9," Married"," Other-Occupations"," Husband"," White"," Male",28,"High-Income"
"8101",38," Private",14," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"8102",43," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",84,"High-Income"
"8103",21," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"8104",60," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8105",53," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8106",54," Private",9," Married"," Sales"," Husband"," White"," Male",55,"High-Income"
"8107",29," Private",7," Not-Married"," Sales"," Not-in-family"," White"," Female",42,"High-Income"
"8108",22," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",40,"Upper-Middle-Income"
"8109",68," Self-Employed",10," Married"," Service"," Husband"," White"," Male",30,"High-Income"
"8110",20," Private",12," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"8111",35," State-gov",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8112",60," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8113",31," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",35,"High-Income"
"8114",19," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",30,"High-Income"
"8115",52," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8116",60," State-gov",11," Widowed"," Service"," Not-in-family"," Black"," Female",37,"High-Income"
"8117",29," Private",10," Married"," Admin"," Husband"," Black"," Male",50,"High-Income"
"8118",49," Local-gov",14," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"8119",41," Private",12," Married"," Professional"," Husband"," White"," Male",75,"High-Income"
"8120",49," Private",13," Married"," Sales"," Husband"," Asian-Pac-Islander"," Male",50," ?"
"8121",53," Private",10," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"8122",29," Private",12," Not-Married"," Admin"," Not-in-family"," Asian-Pac-Islander"," Female",40,"High-Income"
"8123",22," Private",9," Not-Married"," Admin"," Other-relative"," Black"," Male",40,"High-Income"
"8124",49," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8125",41," Private",11," Married"," Professional"," Wife"," White"," Female",38,"High-Income"
"8126",34," Private",16," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"8127",25," Private",6," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"8128",45," Local-gov",13," Not-Married"," Professional"," Unmarried"," Black"," Female",60,"High-Income"
"8129",66," Private",9," Married"," Manual"," Husband"," White"," Male",10,"High-Income"
"8130",46," Private",9," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"8131",53," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8132",56," Federal-gov",10," Married"," Admin"," Husband"," Asian-Pac-Islander"," Male",40,"Low-Income"
"8133",41," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",44,"High-Income"
"8134",22," Private",10," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"8135",32," Private",13," Married"," Professional"," Husband"," White"," Male",48,"High-Income"
"8136",39," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8137",65," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",20,"High-Income"
"8138",22," Private",11," Not-Married"," Admin"," Own-child"," White"," Female",30,"High-Income"
"8139",44," Private",12," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"8140",26," Private",10," Married"," Professional"," Wife"," Asian-Pac-Islander"," Female",40,"High-Income"
"8141",30," Private",13," Married"," Sales"," Wife"," White"," Female",55,"High-Income"
"8142",35," Private",9," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"8143",44," Private",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"8144",33," Private",6," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"8145",59," Local-gov",13," Not-Married"," Admin"," Not-in-family"," White"," Male",38,"High-Income"
"8146",18," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",40,"High-Income"
"8147",28," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Male",40,"High-Income"
"8148",31," Private",8," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"8149",38," Private",13," Married"," Sales"," Husband"," White"," Male",50,"Upper-Middle-Income"
"8150",25," Local-gov",13," Not-Married"," Professional"," Not-in-family"," Black"," Female",40,"High-Income"
"8151",40," Private",9," Married"," Sales"," Husband"," White"," Male",60,"High-Income"
"8152",37," Private",9," Not-Married"," Service"," Unmarried"," Black"," Male",40,"High-Income"
"8153",37," Private",3," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8154",38," Private",9," Married"," Professional"," Other-relative"," White"," Male",40,"High-Income"
"8155",44," Private",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"8156",25," Private",9," Not-Married"," Service"," Not-in-family"," White"," Male",40,"High-Income"
"8157",54," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"8158",30," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",70,"High-Income"
"8159",31," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"8160",47," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"8161",37," Local-gov",10," Not-Married"," Admin"," Unmarried"," Black"," Female",27,"High-Income"
"8162",32," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8163",42," Local-gov",9," Not-Married"," Service"," Not-in-family"," Black"," Male",40,"High-Income"
"8164",50," Private",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8165",32," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8166",48," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"8167",40," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"8168",21," Private",10," Not-Married"," Admin"," Own-child"," Asian-Pac-Islander"," Female",40,"High-Income"
"8169",47," State-gov",4," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8170",48," Local-gov",10," Married"," Other-Occupations"," Husband"," White"," Male",42,"High-Income"
"8171",38," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Female",40,"High-Income"
"8172",41," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"8173",50," Private",10," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"8174",40," Private",7," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",35,"High-Income"
"8175",20," State-gov",10," Not-Married"," Admin"," Own-child"," White"," Female",25,"High-Income"
"8176",26," Private",8," Not-Married"," Sales"," Other-relative"," Black"," Male",51,"High-Income"
"8177",26," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",45,"High-Income"
"8178",49," Local-gov",14," Married"," Professional"," Husband"," Black"," Male",47,"High-Income"
"8179",20," Private",9," Not-Married"," Admin"," Own-child"," White"," Male",30,"Lower-Middle-Income"
"8180",31," Private",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"8181",44," Private",10," Not-Married"," Admin"," Unmarried"," White"," Female",38,"High-Income"
"8182",34," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"8183",44," Private",13," Married"," Professional"," Wife"," White"," Female",20,"High-Income"
"8184",35," Private",13," Married"," Sales"," Husband"," White"," Male",52,"High-Income"
"8185",79," Local-gov",16," Widowed"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"8186",20," Private",10," Not-Married"," Service"," Own-child"," White"," Female",20,"High-Income"
"8187",20," Private",9," Not-Married"," Service"," Unmarried"," Black"," Female",25,"High-Income"
"8188",36," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Male",15,"High-Income"
"8189",37," Private",10," Married"," Professional"," Husband"," White"," Male",42,"High-Income"
"8190",39," State-gov",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
